"HEI",5.36,3.75,2.75,5.29B,9.92,76.74,69.77
"HNZ",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HEK",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HOC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HELE",2.31,1.48,0.91,2.31B,3.43,82.15,91.25
"HOG",5.30,1.74,1.59,10.57B,10.19,59.17,52.56
"HERO",N/A,N/A,0.00,N/A,0.00,1.22,1.90
"HOLX",5.20,3.94,1.90,11.15B,1.19,40.09,37.38
"HES",0.99,4.17,0.44,19.85B,5.69,62.50,54.20
"HOMB",2.97,8.42,4.42,3.86B,10.86,27.43,22.25
"HEV",N/A,N/A,0,N/A,0,N/A,13
"HOME",1.69,1.22,0.61,881.34M,3.66,14.46,13.41
"HF",5.50,2.17,0.98,1.13B,3.36,29.72,28.48
"HON",4.62,2.26,2.22,89.39B,1.46,116.38,114.45
"HFWA",1.51,4.80,1.94,755.41M,1.64,25.20,18.89
"HOOK",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HGG",0.42,0.02,-0.12,40.32M,41.87,1.46,1.80
"HOS",0.19,1.01,0.10,283.72M,8.07,7.54,6.54
"HGIC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HOT",N/A,N/A,0.00,N/A,0.00,77.05,76.59
"HGR",N/A,N/A,0,N/A,0,N/A,15
"HOTT",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HGSI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HOV",N/A,0.15,-1.48,425.69M,7.47,2.79,1.79
"HHC",1.82,4.66,1.21,4.58B,9.49,115.94,113.62
"HP",1.86,5.24,-5.91,8.49B,10.47,78.70,65.77
"HHGP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HPP",1.55,6.28,83.43,3.92B,1.93,34.24,32.18
"HHS",0.73,0.19,0.34,88.09M,0.90,1.46,1.56
"HPQ",N/A,0.53,-157.83,25.79B,1.85,15.05,14.40
"HI",3.70,1.52,1.50,2.39B,5.52,37.15,32.03
"HPT",1.75,2.47,4.81,5.05B,4.42,30.56,29.18
"HIBB",2.63,0.90,1.74,877.38M,9.37,39.75,38.36
"HPY",N/A,N/A,0.00,N/A,0.00,103.09,86.91
"HIG",0.97,0.99,2.29,18.07B,1.86,47.65,43.59
"HR",2.10,8.48,6.73,3.53B,3.39,29.61,33.11
"HII",5.13,1.20,1.91,8.54B,2.52,182.40,165.46
"HRB",N/A,1.60,1.40,4.81B,8.15,23.45,23.02
"HIL",1.70,0.30,-2.96,188.95M,5.25,3.60,4.18
"HRC",2.94,1.36,1.23,3.62B,2.20,54.93,55.50
"HILL",N/A,N/A,0.00,N/A,0.00,N/A,7.17
"HRG",4.80,0.60,0.00,3.07B,1.85,15.40,14.91
"HITK",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HRL",4.11,1.92,2.61,18.39B,7.09,34.63,36.43
"HITT",N/A,N/A,0,N/A,0,N/A,0
"HRS",4.23,1.74,0.43,12.97B,2.76,104.00,91.17
"HIW",2.35,7.57,1.13,4.99B,1.54,49.85,50.92
"HS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HK",5.93,1.94,0.12,785.66M,0.77,8.63,11.32
"HSC",4.33,0.73,1.75,1.12B,0.93,13.55,9.88
"HL",1.46,3.57,-0.86,2.16B,1.64,5.39,5.79
"HSIC",4.28,1.10,2.09,12.24B,3.19,153.76,164.45
"HLF",36.34,0.99,-20.16,4.52B,13.19,48.29,59.65
"HSII",1.71,0.80,2.15,449.68M,1.42,24.45,19.19
"HLIT",1.49,1.10,-2.40,415.24M,16.18,5.35,4.24
"HSNI",11.46,0.52,3.38,1.88B,1.96,35.60,43.27
"HLS",5.21,1.06,1.25,3.79B,4.75,42.14,40.57
"HSP",N/A,N/A,0,N/A,0,N/A,88
"HLX",0.90,2.32,-0.72,1.21B,3.33,9.96,8.36
"HST",1.98,2.57,-0.69,14.19B,6.51,19.01,16.70
"HSTM",2.81,3.61,7.50,803.31M,5.79,25.36,25.81
"ICUI",3.71,6.48,1.50,2.42B,5.11,147.60,127.46
"HSY",24.13,2.91,2.70,21.53B,2.28,101.16,101.28
"ID",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HT",1.18,1.87,0.34,903.33M,7.17,21.30,18.81
"IDA",1.88,3.23,5.00,4.09B,5.25,80.27,77.40
"HTBK",2.03,5.33,1.91,526.41M,0.67,13.96,11.28
"IDCC",5.01,6.04,0.57,3.13B,3.23,88.75,69.67
"HTCO",N/A,N/A,0.00,503.43M,6.70,9.57,0.00
"IDIX",N/A,N/A,0,N/A,0,N/A,0
"HTGC",1.36,6.22,2.18,1.06B,2.28,13.45,13.23
"IDT",3.06,0.29,0.00,428.28M,2.76,18.54,16.39
"HTH",1.56,1.79,1.15,2.90B,4.03,29.19,23.40
"IDTI",4.57,4.44,1.08,3.34B,2.87,24.61,21.72
"HTLD",3.50,2.67,3.72,1.75B,9.88,20.79,19.07
"IDXX",195.47,6.18,3.36,10.67B,6.02,119.43,105.78
"HTLF",1.64,3.06,1.46,1.18B,1.31,46.85,37.50
"IEX",4.47,3.34,162.93,7.00B,8.00,91.15,89.39
"HTS",N/A,N/A,0.00,N/A,0.00,16.29,14.63
"IFF",5.54,3.05,2.93,9.36B,3.87,118.01,130.65
"HTWR",N/A,N/A,0.00,N/A,0.00,N/A,39.18
"IFSIA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HTZ",1.20,0.18,0.74,1.87B,1.08,22.67,39.83
"IFT",N/A,N/A,0,N/A,0,N/A,6
"HUB.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IGT",1.53,1.01,1.32,5.14B,1.80,25.91,23.47
"HUBG",2.41,0.42,0.96,1.47B,2.87,43.35,40.59
"IGTE",N/A,N/A,0.00,N/A,0.00,N/A,42.80
"HUM",2.72,0.56,1.60,29.88B,1.13,205.64,181.21
"IHC",0.79,0.98,0.00,344.75M,17.13,20.30,17.83
"HUN",2.94,0.49,1.86,4.70B,5.42,19.78,16.54
"IHS",N/A,N/A,0.00,N/A,0.00,117.25,113.73
"HURC",1.15,0.93,0.00,210.66M,7.26,32.00,28.99
"IIIN",3.12,1.67,1.38,681.20M,1.97,36.92,32.72
"HURN",1.74,1.52,1.17,1.10B,3.11,52.90,58.32
"IILG",N/A,N/A,0.00,N/A,0.00,N/A,15.84
"HUSA",2.35,47.44,0.00,9.74M,0.86,0.19,0.20
"IIVI",2.37,2.21,1.37,1.91B,2.67,30.45,23.64
"HUVL",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IL",2.82,2.58,3.34,769.57M,2.75,13.10,9.15
"HVT",1.71,0.61,-1.31,510.72M,2.80,23.80,19.67
"ILMN",8.59,8.12,2.72,19.05B,2.80,131.01,151.40
"HW",6.04,1.80,-2.83,1.75B,0.82,23.64,18.87
"IM",N/A,N/A,0.00,N/A,0.00,38.89,35.57
"HWAY",5.33,1.10,0.94,883.91M,5.02,22.95,20.19
"IMGN",N/A,2.88,0.00,147.54M,8.53,1.74,2.80
"HWCC",1.23,0.43,-3.29,109.75M,7.69,6.90,5.77
"IMKTA",2.12,0.26,1.62,1.04B,9.36,49.25,40.33
"HWKN",2.58,1.18,0.00,563.50M,5.80,52.10,43.88
"IMMR",3.38,4.82,-8.20,339.09M,5.99,10.75,7.97
"HXL",3.69,2.34,2.02,4.71B,7.45,50.59,44.97
"IMMU",N/A,120.83,0.00,384.57M,9.76,3.70,2.87
"HYC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IMN",N/A,0.08,0.00,34.89M,9.62,1.05,0.98
"HZO",1.55,0.52,0.58,480.84M,3.45,20.00,18.99
"IN",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IACI",N/A,N/A,0.00,N/A,0.00,N/A,68.19
"INAP",5.20,0.16,-0.37,56.78M,4.15,0.93,1.84
"IART",3.78,3.16,1.97,3.14B,6.17,83.32,81.39
"INCY",52.42,18.97,2.74,18.99B,2.41,103.00,88.50
"IBI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INDB",2.26,6.12,2.90,1.85B,9.59,70.15,53.68
"IBKC",1.39,4.24,2.42,3.53B,4.07,85.70,68.19
"INFA",N/A,N/A,0.00,N/A,0.00,N/A,46.28
"IBKR",2.63,1.89,1.58,2.59B,8.89,37.98,36.09
"INFI",0.62,2.29,-0.02,68.13M,3.30,1.28,1.70
"IBM",9.32,1.98,4.33,158.49B,6.77,166.73,157.32
"INFN",1.58,1.35,-1.38,1.30B,5.07,8.86,9.66
"IBOC",1.54,5.62,0.00,2.72B,4.10,40.80,30.59
"INHX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ICE",2.22,1.57,1.58,6.63B,1.25,57.92,54.29
"ININ",N/A,N/A,-67.22,N/A,0.00,60.50,52.92
"ICFI",1.89,0.88,1.61,1.05B,1.08,54.80,44.92
"INN",1.38,2.85,0.00,1.40B,4.27,15.47,13.55
"ICGE",N/A,N/A,0,N/A,0,N/A,0
"INSM",3.75,N/A,0.00,847.71M,11.03,13.19,12.65
"ICLK",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INSP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ICOG",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INSU",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ICON",0.73,1.34,0.58,513.57M,10.68,8.99,8.06
"INT",1.65,0.12,3.02,3.23B,5.70,45.91,45.31
"INTC",2.73,2.97,1.36,174.82B,3.96,36.31,34.92
"ITG",1.64,1.16,173.36,653.27M,5.56,20.21,17.05
"INTL",1.77,0.05,0.61,769.93M,2.41,41.55,34.56
"ITMN",N/A,N/A,0,N/A,0,N/A,68
"INTU",32.22,6.33,1.55,30.32B,1.74,117.31,110.83
"ITRI",3.82,1.22,0.53,2.46B,2.25,64.35,51.70
"INTX",4.65,0.52,0.00,94.18M,13.86,3.98,2.11
"ITT",2.48,1.45,2.25,3.59B,1.27,40.97,35.47
"INVE",10.34,0.81,0.00,46.89M,4.25,3.99,2.21
"ITW",9.16,3.25,2.43,44.21B,4.44,124.92,115.96
"INWK",2.06,0.49,1.33,524.28M,9.36,9.89,8.82
"IVAC",2.02,2.09,-1.98,142.32M,4.12,6.75,5.93
"IO",1.38,0.39,-0.08,84.27M,12.99,7.05,6.34
"IVC",0.91,0.39,-1.05,430.02M,12.71,13.10,11.64
"IOSP",2.61,1.91,1.73,1.67B,1.77,71.05,57.32
"IVR",0.81,14.01,-5.49,1.71B,1.97,14.79,14.82
"IP",5.25,1.05,2.09,22.07B,3.92,53.75,46.42
"IVZ",1.66,2.68,1.38,12.83B,2.15,31.40,29.70
"IPAR",2.72,2.10,2.63,1.06B,2.78,34.00,31.97
"IXYS",1.29,1.17,0.00,373.70M,1.90,11.70,11.25
"IPCC",1.38,0.65,3.39,985.00M,3.18,87.85,82.59
"JACK",N/A,2.24,1.52,3.58B,2.41,111.00,95.43
"IPCM",N/A,N/A,0.00,N/A,0.00,N/A,67.85
"JAG",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IPG",4.88,1.22,2.00,9.48B,2.74,23.88,23.13
"JAH",N/A,N/A,0.00,N/A,0.00,58.97,52.30
"IPGP",3.44,5.44,1.75,5.24B,11.53,97.30,86.94
"JAKK",0.79,0.16,0.85,75.90M,37.48,7.05,8.11
"IPHI",4.25,6.42,1.21,1.91B,4.21,45.48,38.88
"JAZZ",3.68,4.41,0.61,6.42B,1.82,105.39,128.03
"IPHS",2.99,1.42,1.47,1.01B,1.01,53.57,43.58
"JBHT",7.86,1.69,2.08,10.98B,3.76,97.00,83.74
"IPI",0.48,1.08,0.05,167.44M,2.19,2.41,1.35
"JBL",1.88,0.25,0.99,4.49B,4.69,24.15,20.73
"IPSU",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JBLU",1.87,1.09,3.95,7.29B,1.92,22.18,17.93
"IPXL",1.06,1.06,0.74,930.86M,1.51,13.45,24.18
"JBT",14.37,1.87,2.20,2.46B,6.38,83.35,71.38
"IR",2.94,1.48,1.99,19.88B,3.06,77.14,68.14
"JCI",1.63,1.05,1.21,39.59B,1.13,42.08,44.10
"IRBT",4.22,2.36,2.29,1.56B,10.81,57.02,43.38
"JCOM",4.24,4.68,1.07,3.95B,12.14,80.57,68.51
"IRC",N/A,N/A,0.00,N/A,0.00,10.61,9.86
"JCP",2.33,0.21,-5.13,2.68B,3.57,8.62,9.18
"IRDM",0.72,2.20,1.11,1.00B,34.03,9.93,8.51
"JCS",0.69,0.42,0.00,43.16M,0.63,4.99,5.75
"IRET",1.91,4.17,-7.22,847.37M,14.24,6.76,6.32
"JDAS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IRF",N/A,N/A,0,N/A,0,40,17
"JDSU",N/A,N/A,0.00,N/A,0.00,N/A,12.74
"IRIS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JEC",1.67,0.65,2.43,7.09B,1.65,58.79,53.28
"IRM",3.97,2.54,2.86,8.43B,7.38,32.06,36.46
"JEF",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IRWD",38.58,9.60,-0.51,2.35B,7.78,15.74,14.17
"JJSF",3.91,2.51,5.26,2.46B,4.40,133.50,119.42
"ISBC",1.32,6.44,1.96,4.15B,3.16,13.85,12.10
"JKHY",7.18,5.07,2.41,6.98B,5.31,89.45,86.01
"ISCA",1.25,2.66,5.19,1.74B,3.67,38.30,34.09
"JLL",1.62,0.70,1.29,4.56B,1.55,100.45,107.62
"ISH",N/A,N/A,0,N/A,0,N/A,4
"JMBA",221.49,1.95,-52.05,158.50M,42.35,10.41,10.59
"ISIL",3.12,5.75,6.01,3.05B,1.06,22.23,18.57
"JMP",1.06,0.99,-1.37,129.06M,0.72,6.16,5.67
"ISIS",N/A,N/A,0.00,N/A,0.00,N/A,53.82
"JNJ",4.34,4.40,2.63,315.64B,2.29,115.88,118.28
"ISLE",9.29,1.04,5.02,1.00B,1.80,24.41,19.83
"JNPR",2.26,2.19,1.14,10.85B,2.15,28.33,24.09
"ISRG",4.48,9.49,2.23,24.72B,3.02,641.39,672.87
"JNS",1.47,2.31,1.88,2.41B,5.43,13.47,14.22
"ISRL",50.12,6.01,0.00,328.08M,5.62,122.20,90.77
"JNY",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ISSI",N/A,N/A,0.00,N/A,0.00,N/A,21.98
"JOE",2.32,15.72,0.00,1.54B,17.23,20.75,18.54
"ISTA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JOSB",N/A,N/A,0,N/A,0,N/A,0
"ISYS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JOUT",1.77,0.85,1.33,376.46M,1.88,37.54,32.97
"IT",N/A,3.58,2.23,8.62B,3.84,103.50,95.42
"JOYG",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ITC",N/A,N/A,0.00,N/A,0.00,45.50,45.86
"JPM",1.33,3.40,2.68,305.65B,1.99,84.94,68.43
"JRCC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KND",0.81,0.09,1.29,672.76M,2.74,7.90,10.09
"JRN",N/A,N/A,0,N/A,0,13,11
"KNDL",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JW.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KNL",4.31,1.11,0.99,1.32B,2.16,27.13,24.45
"JWN",10.17,0.60,2.84,8.81B,5.86,50.48,48.68
"KNOL",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"K",11.77,1.97,3.02,25.59B,3.16,73.29,77.89
"KNOT",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KAI",2.33,1.59,2.57,682.67M,2.65,61.40,54.19
"KNSY",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KALU",1.71,1.06,1.13,1.40B,2.96,78.23,83.94
"KNX",3.60,2.46,4.00,2.77B,6.53,34.35,29.42
"KAMN",2.34,0.74,2.59,1.37B,14.11,50.01,44.39
"KNXA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KAR",3.98,1.98,2.08,5.89B,1.22,42.63,41.85
"KO",6.90,4.24,11.88,179.72B,2.41,41.74,43.17
"KBALB",N/A,N/A,0,N/A,0,N/A,0
"KOG",N/A,N/A,0,N/A,0,N/A,46
"KBH",0.83,0.41,0.70,1.39B,6.72,16.54,15.44
"KOP",41.34,0.57,1.14,853.34M,2.13,40.60,32.78
"KBR",2.23,0.60,-21.44,2.47B,0.79,17.36,15.00
"KOPN",2.06,7.97,-0.35,173.57M,11.98,2.60,2.29
"KBW",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KOS",1.96,8.01,-0.35,2.44B,10.69,5.73,5.67
"KCAP",0.73,3.82,0.52,145.15M,0.28,3.99,4.13
"KR",5.08,0.30,2.75,33.66B,1.57,35.94,33.27
"KCG",0.81,1.11,0.91,1.18B,3.89,13.80,14.24
"KRA",1.98,0.63,0.21,944.48M,4.43,31.99,30.85
"KCI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KRC",2.10,11.16,2.58,6.82B,5.29,74.56,69.55
"KCLI",0.65,1.05,0.00,466.72M,1.98,48.05,40.94
"KRG",1.20,5.58,-94.80,1.99B,2.05,23.70,27.03
"KCP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KRNY",1.18,13.46,18.39,1.33B,7.28,15.50,13.75
"KDN",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KRO",2.88,0.99,-1.31,1.39B,9.44,11.31,7.89
"KEG",N/A,N/A,0.00,N/A,0.00,26.95,0.31
"KS",2.45,0.71,5.44,2.20B,2.82,22.65,17.40
"KELYA",0.87,0.16,0.99,890.61M,4.49,23.14,19.65
"KSS",1.76,0.48,1.41,9.19B,5.31,51.14,43.88
"KEM",3.62,0.41,1.38,296.67M,3.83,6.48,3.69
"KSU",2.29,3.99,2.10,9.30B,1.19,86.61,91.54
"KERX",28.17,21.99,-0.04,603.97M,11.94,5.86,5.52
"KSWS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KEX",1.50,1.96,-2.33,3.60B,11.59,66.20,61.12
"KTOS",2.11,0.65,-4.60,433.90M,5.41,7.13,5.85
"KEY",1.42,4.58,1.46,19.64B,1.21,18.16,13.25
"KV.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KEYN",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KVHI",1.73,1.04,0.91,199.50M,2.23,11.75,8.85
"KEYW",2.08,1.59,2.88,496.68M,24.13,12.16,10.71
"KW",2.24,3.31,-3.37,2.41B,8.30,21.05,21.08
"KFRC",4.59,0.45,0.53,589.56M,1.06,23.00,19.13
"KWK",N/A,N/A,0,N/A,0,0,0
"KFT",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KWR",4.22,2.31,2.51,1.71B,4.02,128.75,103.11
"KFY",1.62,1.12,1.09,1.71B,5.37,29.55,23.47
"L",0.88,1.22,3.13,15.98B,2.21,47.49,41.74
"KIM",2.05,9.22,-1.03,10.92B,2.21,25.51,28.79
"LABL",3.56,1.43,5.71,1.30B,7.46,76.35,66.66
"KIRK",2.30,0.46,1.59,272.83M,4.65,17.16,13.90
"LAD",2.83,0.29,0.52,2.50B,7.92,97.43,85.15
"KITD",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LAMR",N/A,N/A,0.00,N/A,0.00,66.66,0.00
"KKD",N/A,N/A,0.00,N/A,0.00,21.00,17.56
"LANC",6.99,3.14,9.70,3.76B,5.26,136.17,130.87
"KLAC",15.64,3.95,0.70,12.41B,1.63,78.19,73.65
"LAVA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KLIC",1.41,1.82,1.50,1.15B,0.77,16.10,13.17
"LAWS",3.20,0.77,-7.63,221.27M,4.90,24.00,19.35
"KMB",139.38,2.29,2.55,41.14B,2.57,116.24,124.71
"LAYN",1.82,0.33,-3.28,216.07M,38.20,10.52,8.77
"KMGB",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LAZ",4.11,2.25,-4.84,5.09B,1.35,41.24,35.92
"KMI",1.38,3.58,-69.96,46.90B,1.62,21.34,20.67
"LB",N/A,1.59,1.88,19.79B,3.32,69.38,71.36
"KMT",2.74,1.27,1.13,2.60B,2.41,32.15,27.87
"LBAI",1.70,5.51,2.10,851.06M,5.40,19.10,13.69
"KMX",3.88,0.77,1.33,11.87B,11.83,62.15,54.79
"LBTYA",2.30,1.42,3078.79,27.49B,2.34,30.48,32.20
"LBY",2.84,0.56,1.94,433.15M,2.33,20.68,17.51
"LNCE",1.95,1.76,2.65,3.67B,12.86,37.91,34.86
"LCAPA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LNCR",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LCC",N/A,N/A,0,N/A,0,N/A,2
"LNDC",1.71,0.69,2.47,360.94M,18.67,13.55,12.61
"LCI",1.66,1.42,0.68,895.42M,6.71,23.80,26.70
"LNG",N/A,12.50,35.22,9.53B,6.57,42.80,40.17
"LCRY",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LNKD",N/A,N/A,1.77,N/A,0.00,195.96,188.18
"LCUT",1.35,0.45,1.81,271.30M,4.66,18.40,14.70
"LNN",3.63,1.77,2.61,907.91M,20.87,85.95,74.18
"LDL",3.84,1.93,1.30,1.09B,1.77,62.40,48.21
"LNT",2.22,2.62,3.28,8.59B,3.41,37.61,38.21
"LDR",23.83,3.03,1.75,452.67M,12.86,47.00,44.46
"LO",N/A,N/A,0,N/A,0,71,68
"LEA",3.07,0.51,0.71,9.53B,5.58,134.75,117.68
"LOGM",12.94,7.84,1.53,2.48B,3.95,99.75,83.77
"LEAP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LOOP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LECO",6.89,2.28,3.97,5.25B,6.10,78.54,65.05
"LOPE",3.79,3.21,1.40,2.73B,2.98,58.58,44.64
"LEG",6.04,1.75,5.07,6.68B,6.94,49.76,49.60
"LORL",6.83,N/A,0.00,1.28B,16.45,40.05,37.44
"LEN",1.51,0.94,1.18,9.89B,3.16,43.42,44.87
"LOW",9.65,1.02,1.17,63.43B,1.62,72.96,75.08
"LF",N/A,N/A,0.00,N/A,0.00,1.00,1.00
"LPLA",4.03,0.78,1.56,3.19B,5.38,35.75,29.66
"LFUS",4.27,3.44,1.64,3.45B,1.48,151.57,128.63
"LPNT",1.08,0.38,2.39,2.35B,4.52,58.35,60.29
"LG",N/A,N/A,0.00,N/A,0.00,63.66,61.63
"LPS",N/A,N/A,0,N/A,0,N/A,0
"LGF",N/A,N/A,1.88,N/A,0.00,26.09,21.05
"LPSN",2.96,1.99,-4.44,452.17M,5.56,7.75,7.75
"LGND",5.98,24.07,0.66,2.22B,12.51,105.91,110.93
"LPX",2.47,1.31,3.88,2.83B,1.39,19.79,18.91
"LH",2.38,1.42,1.42,13.17B,2.73,127.76,132.85
"LQDT",1.88,0.98,1.48,316.01M,3.86,9.95,9.01
"LHCG",2.02,0.91,1.42,811.38M,1.60,44.04,40.39
"LRCX",2.73,2.87,1.10,17.42B,6.76,104.45,93.38
"LHO",1.34,2.79,-0.68,3.46B,5.36,30.43,25.78
"LRN",1.22,0.75,2.04,645.86M,3.13,17.53,13.08
"LIFE",0.77,N/A,0.00,50.99M,5.21,2.40,3.06
"LRY",N/A,N/A,0,N/A,0,N/A,19
"LII",284.25,1.89,1.19,6.75B,6.21,157.19,151.37
"LSCC",3.14,2.10,1.95,863.82M,1.08,7.11,6.33
"LINC",0.7155,0.2882,-0.8500,51.98M,0.3500,2.1000,1.8493
"LSE",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LINTA",N/A,N/A,0,N/A,0,N/A,0
"LSI",1.83,9.62,4.35,3.85B,3.06,83.49,92.38
"LIOX",3.81,0.61,0.87,340.84M,2.37,5.87,4.73
"LSTR",6.95,1.13,2.19,3.57B,4.36,84.30,71.46
"LIZ",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LSTZA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LKFN",2.72,7.88,2.30,1.17B,10.84,46.62,36.06
"LTC",2.46,11.56,5.12,1.85B,5.57,46.37,49.91
"LKQX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LTD",N/A,N/A,0,N/A,0,N/A,63
"LL",2.06,0.47,-0.21,457.48M,8.58,16.51,16.52
"LTM",N/A,N/A,0,N/A,0,72,63
"LLEN",0.00,0.00,0.00,863680.00,37.00,0.02,0.01
"LTS",1.46,0.50,-0.58,542.90M,8.25,2.80,2.34
"LLL",2.66,1.17,2.05,12.00B,2.05,157.35,148.62
"LTXC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LLNW",1.82,1.50,119.50,274.73M,1.61,2.39,1.78
"LUB",0.78,0.32,0.00,129.21M,8.93,4.44,4.47
"LLTC",8.24,10.26,2.88,14.97B,1.85,62.12,56.33
"LUFK",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LLY",4.97,3.72,2.17,77.66B,0.88,73.31,77.10
"LUK",0.84,0.80,5.96,8.42B,2.33,23.46,19.04
"LM",0.75,1.11,0.96,3.12B,3.24,30.11,32.40
"LUV",3.82,1.51,1.19,31.00B,1.43,49.93,40.72
"LMIA",1.27,0.32,-0.24,112.85M,3.33,8.42,7.81
"LVB",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LMNR",2.17,2.64,2.06,280.02M,5.92,19.80,18.44
"LVLT",1.90,2.49,-0.96,20.41B,0.65,56.71,51.39
"LMNX",2.18,3.47,0.88,893.91M,8.26,20.60,21.16
"LVS",7.05,4.00,51.62,43.47B,2.45,56.29,53.42
"LMT",31.54,1.45,2.63,73.88B,1.86,250.08,248.32
"LWAY",3.53,1.37,4.43,174.15M,2.05,10.44,12.60
"LNC",0.93,1.15,1.07,15.24B,2.75,66.39,48.96
"LWSN",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LXK",N/A,N/A,0.00,N/A,0.00,40.49,37.99
"MCS",2.22,1.49,1.57,859.32M,1.24,30.75,24.34
"LXP",1.94,5.83,5.93,2.55B,4.62,10.68,10.25
"MCY",1.81,1.00,3.46,3.32B,8.95,59.43,54.56
"LXRX",9.46,9.34,-0.19,1.70B,22.29,16.84,15.83
"MD",2.27,1.95,1.10,6.09B,11.39,65.25,67.21
"LXU",0.45,0.35,-0.15,233.89M,8.93,8.27,9.94
"MDAS",N/A,N/A,0.00,N/A,0.00,N/A,25.46
"LYB",5.97,1.27,-5.35,35.92B,2.90,88.68,79.85
"MDC",1.05,0.63,0.66,1.37B,4.90,26.48,25.21
"LYTS",1.61,0.79,2.02,252.89M,5.14,10.10,10.43
"MDCA",N/A,0.26,-0.79,340.62M,1.67,6.55,12.24
"LYV",4.22,0.65,-1.45,5.39B,3.86,26.72,26.29
"MDCI",N/A,N/A,0,N/A,0,N/A,14
"LZ",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MDCO",3.39,12.30,-0.36,2.54B,7.65,36.77,36.56
"LZB",2.79,1.03,1.11,1.59B,3.89,31.95,27.20
"MDF",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"M",3.02,0.44,1.02,11.31B,1.92,37.47,36.88
"MDMD",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MA",18.16,10.70,1.84,112.82B,1.66,103.43,98.51
"MDP",2.85,1.55,3.11,2.56B,12.08,57.80,52.24
"MAA",2.45,6.76,5.96,7.32B,4.71,96.71,96.78
"MDR",1.17,0.68,8.54,1.82B,7.39,7.51,5.33
"MAC",2.41,8.94,-0.68,10.04B,3.06,69.77,78.86
